population,men,women,white,black,hispanic,asian,native,average_income,poverty,employed,unemployed,winning_party
16765.0,49.05,50.95,96.1,1.4,1.5,0.1,0.0,47955.0,18.3,44.16,4.7,2
268613.0,48.57,51.43,73.6,12.8,8.3,2.1,0.3,48121.0,17.1,46.78,6.4,2
268613.0,48.57,51.43,73.6,12.8,8.3,2.1,0.3,48121.0,17.1,46.78,6.4,1
23722.0,49.02,50.98,95.8,0.3,2.1,0.4,0.2,49243.0,13.7,43.29,5.6,2
44339.0,49.47,50.53,92.6,1.0,4.0,0.7,0.1,57216.0,10.6,49.72,4.9,2
20610.0,50.61,49.39,95.1,0.6,2.9,0.2,0.2,55280.0,9.7,47.84,5.7,2
22966.0,49.18,50.82,94.5,0.3,3.5,0.5,0.1,45526.0,16.7,42.36,7.6,2
34459.0,50.61,49.39,94.0,0.2,3.5,0.5,0.1,52749.0,10.1,49.78,4.9,2
20900.0,53.76,46.24,92.1,3.7,1.7,0.8,0.2,45031.0,15.6,38.69,5.9,2
10617.0,51.78,48.22,95.7,0.8,1.4,0.5,0.0,43468.0,19.7,41.24,6.6,2
186081.0,51.05,48.95,77.0,4.7,8.1,8.0,0.1,50486.0,20.9,49.37,5.2,2
186081.0,51.05,48.95,77.0,4.7,8.1,8.0,0.1,50486.0,20.9,49.37,5.2,1
15290.0,49.91,50.09,95.3,0.2,2.6,0.0,0.0,53931.0,9.4,48.59,3.8,2
7225.0,50.63,49.37,95.8,0.1,0.0,0.5,0.0,45531.0,8.2,47.46,3.9,2
181831.0,48.32,51.68,84.1,9.1,2.5,1.2,0.2,44815.0,18.0,47.69,5.2,2
15644.0,49.32,50.68,96.8,0.4,1.1,0.2,0.3,45440.0,13.4,41.17,5.1,2
107723.0,50.73,49.27,85.8,6.2,2.6,1.9,0.2,42030.0,19.9,44.15,7.9,2
31848.0,48.88,51.12,94.5,0.9,2.5,0.2,0.7,49052.0,13.3,47.35,5.5,2
8269.0,49.87,50.13,96.5,0.5,1.5,0.0,0.2,58950.0,9.5,48.52,4.7,2
61581.0,49.51,50.49,92.8,1.6,1.8,2.5,0.2,66080.0,7.7,50.35,3.4,2
27807.0,49.57,50.43,96.9,0.1,1.3,0.2,0.3,46861.0,13.3,42.98,7.0,2
66972.0,48.36,51.64,88.5,5.0,2.8,1.0,0.2,41813.0,18.2,43.42,6.5,2
27832.0,49.18,50.82,95.0,0.7,2.8,0.5,0.2,53038.0,11.0,49.23,3.0,2
24279.0,50.19,49.81,89.8,0.4,7.9,0.2,0.2,51404.0,9.8,47.07,4.4,2
33481.0,49.93,50.07,95.7,0.4,1.9,0.4,0.2,57041.0,9.5,49.32,3.6,2
7192.0,49.39,50.61,96.6,0.3,1.7,0.4,0.0,49477.0,9.5,51.17,3.0,2
3785.0,49.41,50.59,96.8,0.4,1.2,0.6,0.1,49745.0,11.2,47.45,4.2,2
13940.0,50.92,49.08,91.2,0.9,6.1,0.3,0.1,47895.0,11.4,49.36,3.3,2
12547.0,49.46,50.54,95.7,0.6,1.8,0.5,0.1,40377.0,17.1,43.85,6.3,2
5711.0,49.27,50.73,97.1,0.4,0.4,0.5,0.0,48750.0,11.1,50.46,2.7,2
25646.0,49.86,50.14,96.6,0.7,1.4,0.3,0.1,64061.0,8.7,51.59,3.6,2
132960.0,49.08,50.92,82.2,8.8,4.2,2.1,0.2,50916.0,15.9,51.72,5.3,2
132960.0,49.08,50.92,82.2,8.8,4.2,2.1,0.2,50916.0,15.9,51.72,5.3,1
26381.0,50.34,49.66,94.6,0.4,2.5,0.4,0.1,57906.0,9.4,52.32,4.4,2
24741.0,49.29,50.71,95.3,0.9,1.4,1.1,0.2,65440.0,7.7,52.27,3.6,2
21101.0,49.75,50.25,96.4,0.3,1.5,0.6,0.3,59348.0,7.8,49.34,3.2,2
20369.0,50.34,49.66,61.4,2.6,25.0,8.9,0.0,52784.0,13.7,52.32,4.9,2
14822.0,49.94,50.06,96.8,0.2,1.3,0.4,0.3,53937.0,9.4,50.13,3.2,2
9814.0,51.76,48.24,94.8,1.8,1.8,0.3,0.3,46302.0,15.3,44.53,2.3,2
20428.0,49.21,50.79,95.3,1.5,2.4,0.2,0.1,54563.0,10.3,51.85,2.5,2
13327.0,49.42,50.58,95.8,0.3,2.4,0.5,0.1,45637.0,15.1,49.1,2.5,2
18368.0,49.8,50.2,95.8,0.7,1.9,0.3,0.2,62555.0,5.4,53.75,3.0,2
43134.0,48.71,51.29,91.2,1.7,4.6,1.1,0.3,50569.0,11.3,51.12,4.1,2
11577.0,50.13,49.87,94.0,1.0,3.4,0.4,0.4,53998.0,11.9,51.74,3.3,2
12140.0,49.86,50.14,96.3,0.4,2.2,0.4,0.3,50688.0,8.9,51.64,2.5,2
9267.0,49.64,50.36,84.6,0.1,12.7,1.0,0.0,49718.0,15.4,49.75,4.4,2
16387.0,49.37,50.63,94.0,0.2,3.3,0.5,0.0,48978.0,11.8,50.33,3.4,2
17711.0,50.34,49.66,96.2,1.0,1.9,0.4,0.1,51114.0,10.4,51.1,3.0,2
47587.0,48.94,51.06,91.5,2.6,3.0,0.7,0.4,50295.0,13.1,47.96,4.2,2
17131.0,51.82,48.18,67.5,1.2,27.4,1.9,0.6,51091.0,18.5,47.35,6.2,2
80864.0,49.38,50.62,86.2,1.3,6.1,4.2,0.1,82719.0,5.4,54.82,2.4,2
8834.0,49.35,50.65,97.0,0.1,1.3,0.3,0.0,52390.0,13.7,44.7,3.5,2
8105.0,50.27,49.73,93.2,1.7,2.7,0.6,0.3,41042.0,19.1,46.64,5.0,2
17326.0,49.98,50.02,97.0,0.3,1.4,0.3,0.1,60534.0,9.2,53.94,2.5,2
39876.0,48.99,51.01,88.0,6.0,2.9,0.6,0.2,47524.0,15.3,48.41,5.6,2
17000.0,50.28,49.72,96.1,0.5,1.9,0.4,0.3,59889.0,8.1,53.98,3.0,2
96571.0,49.45,50.55,91.4,2.8,2.3,1.3,0.0,59150.0,11.9,52.58,3.9,2
9661.0,49.6,50.4,88.0,1.6,9.3,0.2,0.4,47419.0,13.8,50.66,3.9,2
20139.0,50.46,49.54,94.1,1.2,2.3,0.9,0.0,48412.0,12.8,49.83,3.5,2
15904.0,49.23,50.77,92.8,1.9,2.5,1.5,0.4,48607.0,15.6,51.7,2.7,2
10326.0,50.7,49.3,85.9,1.4,12.1,0.1,0.0,48172.0,15.6,46.49,4.6,2
6985.0,49.43,50.57,95.3,0.5,2.5,0.0,0.5,54430.0,11.0,48.15,3.1,2
9046.0,48.74,51.26,95.1,0.1,2.7,1.3,0.1,52529.0,10.0,49.81,6.2,2
12354.0,49.51,50.49,97.1,0.7,1.2,0.3,0.0,65170.0,5.8,50.96,2.9,2
10664.0,49.9,50.1,95.6,0.3,2.4,0.3,0.3,56306.0,10.1,50.17,3.5,2
15201.0,48.9,51.1,89.6,1.1,6.0,3.0,0.0,55836.0,9.4,50.88,2.3,2
10971.0,50.31,49.69,93.8,0.6,3.9,0.1,0.3,57840.0,9.1,51.53,1.7,2
17239.0,50.08,49.92,92.3,1.4,4.2,0.6,0.3,52207.0,8.0,49.55,2.5,2
14196.0,49.42,50.58,96.5,0.2,1.6,0.3,0.3,57558.0,10.4,51.48,1.7,2
19865.0,50.84,49.16,88.6,2.1,4.7,2.5,0.4,52275.0,12.2,46.84,5.5,2
9321.0,50.18,49.82,96.7,0.7,1.5,0.2,0.0,51422.0,11.6,50.37,2.9,2
9586.0,48.66,51.34,94.0,0.2,4.0,0.3,0.3,48847.0,13.0,49.01,3.3,2
6965.0,49.94,50.06,96.0,0.0,2.1,0.4,0.7,51978.0,10.3,50.73,3.2,2
16231.0,49.34,50.66,95.6,0.8,2.5,0.2,0.0,58077.0,9.8,53.13,2.1,2
19409.0,49.66,50.34,95.7,0.6,1.4,0.5,0.0,51806.0,12.0,50.02,4.7,2
36789.0,51.09,48.91,94.2,1.6,2.0,0.4,0.2,56363.0,9.1,47.37,4.6,2
17945.0,53.0,47.0,80.6,5.8,2.9,5.2,0.0,44516.0,15.2,46.65,6.7,2
144425.0,49.48,50.52,79.6,6.3,5.5,6.2,0.2,59965.0,17.7,56.57,3.3,2
144425.0,49.48,50.52,79.6,6.3,5.5,6.2,0.2,59965.0,17.7,56.57,3.3,1
20468.0,51.44,48.56,94.4,2.5,1.8,0.1,0.4,58391.0,9.1,47.25,4.2,2
10223.0,50.83,49.17,96.8,0.1,1.5,0.4,0.1,48399.0,11.2,48.15,5.3,2
15166.0,50.1,49.9,95.5,0.8,2.2,0.6,0.1,54868.0,10.0,50.42,2.1,2
34785.0,50.46,49.54,91.0,2.5,3.5,0.6,0.1,48266.0,16.3,46.06,7.6,2
220008.0,49.33,50.67,87.0,4.8,3.1,2.3,0.1,62702.0,9.5,53.35,3.8,2
220008.0,49.33,50.67,87.0,4.8,3.1,2.3,0.1,62702.0,9.5,53.35,3.8,1
11238.0,51.1,48.9,78.6,1.0,15.8,3.9,0.3,54393.0,11.0,49.48,4.1,2
8600.0,50.5,49.5,99.1,0.1,0.1,0.0,0.0,47325.0,9.9,47.4,4.2,2
11745.0,51.18,48.82,96.1,0.1,2.5,0.2,0.2,62012.0,4.9,51.12,2.4,2
15720.0,50.06,49.94,95.9,0.2,1.8,1.1,0.0,60077.0,7.3,50.71,5.2,2
22301.0,50.64,49.36,93.8,1.5,2.0,1.3,0.2,50568.0,14.4,48.86,5.6,2
33127.0,49.33,50.67,94.8,0.6,1.9,1.1,0.3,57917.0,9.3,51.59,3.6,2
40476.0,50.4,49.6,72.5,1.0,20.7,3.2,0.2,52752.0,11.2,47.42,5.3,2
14933.0,50.14,49.86,94.6,0.8,2.8,0.2,0.5,67949.0,9.1,49.66,3.2,2
10663.0,49.59,50.41,96.8,0.1,1.3,0.6,0.3,53675.0,8.3,48.58,3.6,2
8865.0,49.5,50.5,95.2,0.1,0.8,0.2,2.6,41598.0,14.9,48.58,3.2,2
7912.0,50.92,49.08,93.5,0.1,2.8,0.9,0.0,50179.0,10.9,47.78,5.6,2
10239.0,48.16,51.84,94.1,0.0,3.6,0.0,0.4,43674.0,16.5,47.25,6.7,2
42923.0,49.52,50.48,77.8,1.9,17.5,1.1,0.2,56398.0,10.5,50.43,3.5,2
13944.0,50.05,49.95,93.2,0.7,4.5,0.9,0.2,56314.0,9.7,53.2,2.3,2
6149.0,50.4,49.6,90.4,1.3,7.4,0.1,0.0,53604.0,11.4,51.99,1.7,2
15393.0,51.95,48.05,91.6,2.0,3.2,1.1,0.9,46708.0,13.6,46.9,3.9,2
9110.0,49.84,50.16,94.3,1.9,2.4,0.5,0.2,50470.0,7.1,52.9,1.3,2
25027.0,48.98,51.02,92.8,0.4,4.5,0.6,0.3,61316.0,9.1,52.34,2.9,2
6972.0,49.34,50.66,93.6,1.7,3.5,0.6,0.0,45969.0,13.2,48.16,3.5,2
467235.0,49.2,50.8,78.5,6.3,8.1,4.3,0.2,63530.0,11.7,53.53,4.7,2
467235.0,49.2,50.8,78.5,6.3,8.1,4.3,0.2,63530.0,11.7,53.53,4.7,1
93287.0,49.2,50.8,88.3,1.4,7.5,0.6,0.3,56291.0,11.2,50.15,4.7,2
18428.0,47.87,52.13,92.0,1.9,3.1,2.0,0.0,51456.0,10.7,52.21,4.6,2
4986.0,48.56,51.44,96.0,0.1,2.2,0.9,0.3,50642.0,10.9,42.8,5.0,2
9936.0,48.79,51.21,95.5,0.8,2.7,0.0,0.0,53254.0,9.4,50.43,4.0,2
171493.0,49.09,50.91,80.7,7.9,6.4,2.5,0.3,57681.0,12.3,48.81,4.2,2
171493.0,49.09,50.91,80.7,7.9,6.4,2.5,0.3,57681.0,12.3,48.81,4.2,1
11772.0,49.13,50.87,95.0,0.5,2.8,0.3,0.1,55638.0,8.7,51.33,3.7,2
34692.0,50.18,49.82,87.5,0.4,10.2,0.7,0.2,66022.0,7.9,53.84,2.2,2
95888.0,52.13,47.87,84.5,1.9,3.3,7.3,0.3,52671.0,22.0,53.51,4.4,2
95888.0,52.13,47.87,84.5,1.9,3.3,7.3,0.3,52671.0,22.0,53.51,4.4,1
17236.0,49.49,50.51,82.2,0.6,8.7,0.4,6.9,56110.0,11.8,49.19,3.8,2
6214.0,50.72,49.28,90.7,0.3,7.5,0.7,0.0,46825.0,11.0,48.34,2.8,2
12497.0,48.5,51.5,94.5,1.2,2.8,0.7,0.3,47597.0,13.8,49.65,4.3,2
7308.0,51.01,48.99,96.9,0.3,1.4,0.1,0.1,47197.0,14.0,44.33,4.8,2
35321.0,49.38,50.62,83.8,2.9,10.5,0.9,0.1,43329.0,17.0,46.06,6.3,2
48630.0,48.69,51.31,94.7,0.2,2.6,0.5,0.1,71514.0,6.2,52.71,3.8,2
22095.0,50.08,49.92,91.5,0.9,5.9,0.6,0.3,59157.0,9.1,50.89,3.6,2
6405.0,48.96,51.04,96.5,0.7,0.5,0.0,0.3,42434.0,15.9,43.65,2.6,2
36945.0,51.38,48.62,88.1,4.6,4.5,1.3,0.3,42148.0,16.2,44.89,5.7,2
10545.0,48.76,51.24,92.3,1.1,4.2,1.2,0.2,50072.0,10.1,48.54,7.0,2
20575.0,50.09,49.91,95.2,1.0,2.2,1.1,0.2,60788.0,8.0,58.11,2.0,2
102397.0,49.31,50.69,74.7,2.9,15.8,2.8,1.4,51350.0,14.0,50.28,4.8,2
7502.0,49.77,50.23,94.7,1.1,2.8,0.3,0.0,50880.0,10.1,50.36,6.2,2
12864.0,49.99,50.01,86.7,0.5,11.1,0.4,0.0,48935.0,12.6,45.72,5.8,2
12752.0,49.55,50.45,90.7,1.5,3.3,0.6,0.1,43031.0,14.2,47.1,3.6,2
7840.0,49.09,50.91,95.2,0.2,0.7,0.0,3.5,40986.0,13.6,44.67,4.2,2
16466.0,48.32,51.68,88.4,3.1,2.9,0.3,0.4,46640.0,18.5,46.57,6.3,2
4905.0,51.48,48.52,92.4,0.7,3.2,0.7,1.5,52075.0,15.9,48.75,2.5,2
27067.0,49.67,50.33,82.0,1.1,14.5,0.1,0.3,46070.0,15.7,50.17,4.2,2
14757.0,49.57,50.43,90.5,3.2,2.5,0.9,0.7,39379.0,17.6,43.46,2.2,2
9736.0,48.07,51.93,83.4,0.9,4.2,0.6,7.7,46964.0,13.2,47.13,3.4,2
66260.0,50.48,49.52,89.5,2.1,4.6,1.1,0.8,62324.0,10.8,47.33,4.5,2
2665.0,50.47,49.53,91.6,1.5,4.4,0.0,0.0,42772.0,12.6,43.38,4.8,2
3425.0,51.91,48.09,86.7,0.4,3.4,0.0,5.3,39531.0,14.3,43.04,6.2,2
20501.0,49.2,50.8,88.6,0.4,2.4,0.2,3.0,41101.0,13.7,42.5,5.4,2
2677.0,49.46,50.54,90.3,0.0,6.5,0.9,0.0,47167.0,11.2,46.62,1.7,2
2089.0,51.36,48.64,83.1,1.0,10.7,0.9,1.4,46094.0,8.9,49.26,1.5,2
8203.0,49.38,50.62,94.5,0.7,2.4,0.6,0.6,55434.0,9.4,50.07,3.3,2
9191.0,49.54,50.46,93.3,0.7,3.2,0.3,0.3,44199.0,11.9,50.79,5.0,2
8328.0,50.4,49.6,93.7,0.8,2.5,0.5,0.6,58662.0,11.3,49.66,3.7,2
1741.0,48.31,51.69,90.8,0.0,8.4,0.0,0.0,51563.0,8.1,53.02,1.8,2
35732.0,50.3,49.7,80.2,2.6,10.6,1.6,1.8,46624.0,16.0,43.57,5.2,2
73757.0,50.85,49.15,65.5,2.35,28.14,1.61,0.45,87907.0,18.8,47.56,5.82,2
2891.0,49.95,50.05,94.7,0.2,2.6,0.5,0.9,41230.0,17.5,47.56,2.8,2
19162.0,49.95,50.05,91.1,0.9,4.5,0.4,0.8,49663.0,11.6,45.59,5.4,2
7790.0,50.73,49.27,90.2,3.7,2.7,0.2,1.1,50300.0,13.7,47.97,4.5,2
117806.0,49.53,50.47,79.1,4.0,6.0,4.8,2.2,54370.0,18.7,54.88,4.7,2
117806.0,49.53,50.47,79.1,4.0,6.0,4.8,2.2,54370.0,18.7,54.88,4.7,1
2946.0,51.6,48.4,77.2,1.3,20.1,0.3,0.0,50229.0,10.2,49.02,2.9,2
2581.0,49.24,50.76,91.0,0.2,4.1,0.5,1.9,39405.0,13.5,39.6,6.9,2
28877.0,50.11,49.89,90.2,0.9,5.6,1.4,0.2,49562.0,16.7,54.93,2.8,2
6331.0,56.48,43.52,86.1,3.8,6.0,0.6,1.8,48550.0,11.4,43.12,3.0,2
37097.0,50.98,49.02,42.6,2.1,49.0,3.9,0.4,51703.0,16.2,50.28,4.7,2
25599.0,48.85,51.15,91.0,1.5,4.1,0.3,0.3,53167.0,12.5,49.94,5.4,2
35796.0,53.15,46.85,57.2,16.8,15.6,3.1,0.7,46096.0,14.9,32.34,8.0,2
2632.0,50.53,49.47,94.6,0.1,2.7,0.8,0.9,50817.0,9.0,49.2,1.2,2
2561.0,49.59,50.41,88.8,4.1,3.2,0.7,0.1,43427.0,12.3,47.13,1.7,2
7716.0,52.7,47.3,51.8,0.0,46.8,0.0,0.3,57474.0,10.0,46.92,4.6,2
6004.0,50.03,49.97,84.3,0.0,15.0,0.0,0.0,61220.0,8.5,51.55,2.8,2
1210.0,48.26,51.74,74.8,0.8,22.1,0.2,0.7,47045.0,11.5,46.28,1.1,2
6227.0,50.12,49.88,92.4,0.2,3.7,0.0,0.2,41648.0,12.4,44.53,3.9,2
2621.0,52.69,47.31,63.8,0.7,33.7,0.0,0.2,48160.0,9.3,48.99,1.9,2
5746.0,50.96,49.04,90.3,0.1,6.3,0.2,2.3,48059.0,16.8,45.39,3.7,2
34683.0,49.06,50.94,83.3,1.8,11.7,0.6,0.3,55687.0,11.2,48.93,2.9,2
4081.0,49.38,50.62,69.6,0.0,29.4,0.6,0.1,53780.0,13.3,47.78,3.6,2
1875.0,49.87,50.13,87.9,0.0,7.7,3.0,0.1,55345.0,8.4,52.85,2.8,2
13322.0,49.85,50.15,84.3,0.7,4.4,0.2,6.8,53592.0,9.9,47.14,5.6,2
18856.0,50.68,49.32,93.9,0.6,2.5,0.0,0.6,58935.0,8.3,49.32,5.8,2
2963.0,50.22,49.78,95.5,0.4,2.4,0.0,0.3,43125.0,14.2,44.68,2.2,2
578797.0,48.98,51.02,80.5,4.5,7.4,4.7,0.2,81121.0,5.6,53.94,3.5,2
578797.0,48.98,51.02,80.5,4.5,7.4,4.7,0.2,81121.0,5.6,53.94,3.5,1
3931.0,48.79,51.21,65.9,0.5,31.0,0.4,0.0,51439.0,13.2,45.87,3.9,2
7576.0,50.62,49.38,93.8,0.4,3.2,0.0,0.4,57593.0,7.6,48.15,4.7,2
2524.0,48.73,51.27,89.2,1.0,6.4,1.2,0.6,48226.0,8.7,50.44,3.0,2
20553.0,49.35,50.65,85.4,3.8,4.4,0.3,0.9,45706.0,17.8,46.29,4.7,2
1702.0,50.76,49.24,90.4,0.1,6.6,0.0,2.3,51765.0,10.7,52.0,3.5,2
79359.0,53.66,46.34,79.2,8.4,6.8,1.5,0.4,70022.0,9.0,43.7,4.2,2
3121.0,49.82,50.18,95.7,0.7,3.0,0.0,0.1,48693.0,8.4,47.87,6.0,2
9602.0,49.92,50.08,93.9,0.7,2.6,0.3,1.0,46576.0,17.4,43.13,5.8,2
2790.0,50.04,49.96,90.6,0.0,5.6,0.0,0.4,49926.0,8.9,50.11,3.0,2
33302.0,48.54,51.46,71.6,2.1,20.9,2.0,0.2,42992.0,18.6,52.25,5.8,2
28792.0,49.45,50.55,91.8,1.0,4.0,0.5,0.5,56946.0,7.6,52.92,2.5,2
12087.0,49.62,50.38,93.2,0.7,3.3,0.3,0.1,50212.0,10.7,47.13,3.9,2
9859.0,50.08,49.92,95.0,0.3,2.4,0.3,0.3,50420.0,8.9,49.45,4.1,2
4295.0,50.36,49.64,80.2,0.6,16.6,1.0,0.0,54167.0,12.2,47.85,2.8,2
32976.0,49.01,50.99,93.1,1.5,3.0,0.3,0.8,63501.0,7.7,49.38,4.4,2
6230.0,51.35,48.65,95.6,0.7,2.2,0.5,0.4,44591.0,14.8,46.04,3.8,2
33463.0,49.55,50.45,80.1,5.3,6.2,1.0,3.0,43977.0,17.5,43.4,5.8,2
5605.0,49.1,50.9,92.3,0.1,4.5,0.5,0.2,50338.0,9.8,48.97,2.3,2
2931.0,52.34,47.66,72.4,0.8,22.6,0.1,0.0,43813.0,8.0,43.5,8.7,2
10095.0,50.35,49.65,95.6,0.5,1.8,0.3,0.5,53368.0,10.8,50.89,1.8,2
16209.0,48.95,51.05,90.6,1.0,5.0,0.4,0.4,44402.0,21.4,45.76,2.9,2
3001.0,50.88,49.12,88.5,0.2,10.7,0.3,0.2,48412.0,8.9,48.22,2.6,2
5527.0,56.58,43.42,89.5,2.4,5.1,0.4,0.7,50673.0,11.6,45.65,2.5,2
15894.0,49.8,50.2,93.7,0.7,3.0,0.2,0.2,54186.0,12.8,46.02,7.0,2
3684.0,49.84,50.16,94.7,0.5,2.0,0.3,0.4,42173.0,15.5,47.56,2.8,2
5957.0,52.34,47.66,94.3,0.8,2.7,0.2,0.2,51797.0,9.7,50.39,3.3,2
6776.0,56.7,43.3,84.5,4.9,7.7,0.1,0.3,46224.0,7.8,41.31,1.2,2
5446.0,48.81,51.19,94.1,0.4,3.2,0.3,0.3,46806.0,8.1,50.86,1.8,2
23188.0,50.22,49.78,89.9,0.6,5.3,0.8,1.3,64410.0,9.7,46.89,3.9,2
9670.0,50.26,49.74,91.5,0.3,7.2,0.1,0.2,53415.0,10.9,47.75,4.1,2
2520.0,51.59,48.41,91.7,0.4,6.0,0.3,0.4,50893.0,8.7,49.21,1.5,2
63360.0,50.42,49.58,84.7,2.7,9.1,0.5,0.5,47897.0,14.0,47.01,5.0,2
4705.0,48.67,51.33,96.2,0.2,1.6,0.7,0.3,43489.0,11.7,50.8,2.6,2
9868.0,50.5,49.5,84.0,1.7,11.2,0.6,0.3,48333.0,16.4,48.24,6.5,2
75696.0,53.38,46.62,76.9,6.3,8.1,4.9,0.4,48428.0,22.0,47.07,5.6,2
75696.0,53.38,46.62,76.9,6.3,8.1,4.9,0.4,48428.0,22.0,47.07,5.6,1
5148.0,48.47,51.53,94.5,0.7,2.5,0.4,0.2,48352.0,11.3,48.47,3.4,2
3119.0,49.37,50.63,94.3,0.0,3.1,0.6,0.2,43594.0,6.7,48.25,4.9,2
6987.0,50.92,49.08,93.2,1.2,2.8,0.0,0.2,48427.0,13.8,48.48,4.8,2
55334.0,49.39,50.61,80.5,3.1,10.9,2.4,0.3,49728.0,12.6,50.06,4.2,2
4981.0,48.24,51.76,79.5,0.0,17.8,0.9,1.0,62198.0,4.3,51.48,5.4,2
510484.0,49.44,50.56,68.6,8.8,14.1,4.3,0.6,52841.0,14.7,47.98,5.6,2
22948.0,51.21,48.79,31.6,4.5,59.6,3.0,0.6,47535.0,18.8,47.35,7.3,2
178392.0,48.48,51.52,74.5,7.6,12.0,1.2,0.6,54667.0,13.2,47.32,5.4,2
178392.0,48.48,51.52,74.5,7.6,12.0,1.2,0.6,54667.0,13.2,47.32,5.4,1
2497.0,51.34,48.66,93.8,0.5,4.4,0.0,1.2,56607.0,4.8,48.82,2.1,2
5999.0,50.16,49.84,84.8,0.3,12.0,1.9,0.2,52030.0,16.5,47.77,4.1,2
3693.0,49.12,50.88,95.1,0.4,1.9,0.2,0.6,45357.0,13.3,46.6,3.0,2
4251.0,50.39,49.61,83.7,0.7,13.3,0.2,0.1,47121.0,14.5,47.8,3.7,2
2107.0,47.27,52.73,59.2,0.4,37.4,0.0,0.3,42222.0,10.8,47.41,2.1,2
5741.0,51.25,48.75,62.0,0.1,35.2,0.3,0.3,57500.0,16.8,44.75,4.5,2
23336.0,49.96,50.04,90.0,0.9,5.3,0.4,1.0,52695.0,11.8,46.1,5.1,2
7847.0,49.14,50.86,91.2,1.4,5.5,0.5,0.8,52465.0,11.1,55.98,1.9,2
2899.0,50.53,49.47,94.5,0.1,1.2,1.6,1.3,55197.0,4.8,60.26,0.8,2
6918.0,50.48,49.52,93.0,0.3,3.4,0.5,0.4,58947.0,6.1,48.8,4.3,2
1591.0,50.41,49.59,93.7,0.0,5.1,0.0,0.0,60000.0,10.6,48.77,5.4,2
5572.0,51.08,48.92,94.3,0.3,3.3,0.1,0.1,47992.0,9.7,50.02,2.2,2
2157.0,47.24,52.76,69.6,0.7,27.7,0.5,0.0,55109.0,4.4,50.76,2.3,2
8858.0,49.24,50.76,92.4,0.5,2.9,0.7,0.4,44468.0,16.8,47.67,5.1,2
3178.0,49.53,50.47,93.1,1.1,0.8,0.7,0.6,36493.0,20.6,47.2,5.5,2
163227.0,49.35,50.65,41.6,22.7,28.1,3.9,0.3,42783.0,21.4,44.85,8.3,2
163227.0,49.35,50.65,41.6,22.7,28.1,3.9,0.3,42783.0,21.4,44.85,8.3,1
19304.0,49.9,50.1,93.4,3.6,1.8,0.1,0.1,36575.0,21.5,41.38,6.2,2
20628.0,49.58,50.42,95.4,1.9,1.9,0.2,0.0,40598.0,20.0,40.93,7.5,2
22017.0,48.32,51.68,94.2,2.4,1.7,0.7,0.0,51681.0,12.0,47.04,6.3,2
8152.0,50.01,49.99,93.0,3.9,1.2,0.4,0.2,42988.0,18.2,41.63,4.7,2
43418.0,48.65,51.35,90.7,3.9,3.0,0.5,0.2,39658.0,22.9,42.33,7.6,2
12189.0,49.32,50.68,95.4,1.0,1.5,0.3,0.1,38763.0,24.0,36.61,7.8,2
27469.0,48.73,51.27,94.5,3.3,0.3,0.2,0.1,23558.0,38.0,27.52,9.0,2
127682.0,49.44,50.56,88.4,3.0,4.1,2.3,0.1,72731.0,7.6,50.54,4.9,2
20017.0,48.49,51.51,85.2,7.2,6.7,0.3,0.0,47886.0,16.6,46.75,6.9,2
48486.0,49.87,50.13,93.3,2.4,1.7,0.3,0.1,45543.0,19.3,37.61,9.3,2
29773.0,49.99,50.01,85.9,7.1,3.2,0.8,0.2,43076.0,15.5,41.6,4.9,2
8330.0,50.25,49.75,96.4,0.0,1.6,0.5,0.2,40458.0,21.4,41.99,7.6,2
13276.0,50.28,49.72,97.0,1.0,0.9,0.2,0.2,25861.0,36.0,30.22,11.9,2
19991.0,50.16,49.84,94.7,1.7,1.3,0.4,0.1,44057.0,17.7,38.8,9.8,2
78622.0,49.77,50.23,94.9,0.6,1.8,0.6,0.2,59917.0,10.2,48.83,5.9,2
12735.0,50.29,49.71,95.1,0.4,3.1,0.1,0.2,39362.0,22.0,40.65,5.4,2
12747.0,46.86,53.14,91.1,6.8,1.3,0.0,0.0,46182.0,17.5,41.81,6.9,2
38616.0,48.15,51.85,89.7,3.7,2.6,1.8,0.3,39269.0,22.4,45.01,5.7,2
91804.0,49.02,50.98,92.4,3.2,1.9,0.9,0.0,57208.0,14.2,50.27,5.4,2
4890.0,48.63,51.37,94.4,1.6,2.3,0.2,0.6,38860.0,17.3,40.45,7.0,2
10695.0,51.12,48.88,89.1,2.5,6.6,0.3,0.1,43345.0,27.7,41.7,10.3,2
27385.0,49.16,50.84,96.8,0.8,0.9,0.1,0.4,35095.0,21.5,35.0,10.0,2
15805.0,49.26,50.74,95.0,0.6,2.8,0.3,0.3,33031.0,26.6,36.5,7.5,2
72438.0,53.05,46.95,66.3,20.4,7.5,1.3,0.5,41849.0,19.7,33.29,8.0,2
35757.0,48.73,51.27,90.5,5.0,2.7,0.5,0.1,51547.0,15.0,44.49,6.7,2
20866.0,52.98,47.02,92.6,3.3,2.5,0.0,0.3,24596.0,39.5,27.61,9.1,2
10208.0,50.15,49.85,96.1,0.5,2.8,0.2,0.0,31130.0,20.0,37.52,7.4,2
9154.0,50.55,49.45,96.4,1.3,1.0,0.0,0.0,41114.0,17.7,40.31,4.4,2
6744.0,50.0,50.0,93.0,3.0,0.4,0.3,0.0,35449.0,20.7,35.6,5.1,2
